Date,is_v2b,is_v3,is_v3f,oos_v2b,oos_v3,oos_v3f
2010-03-10,96.25349800207623,98.68318648099415,98.68318648099415,,,
2010-03-11,96.25251422313791,98.75953764702727,98.75953764702727,,,
2010-03-12,96.02841511012814,98.57491113230698,98.57491113230698,,,
2010-03-15,96.1881347625292,98.29347183623928,98.29347183623928,,,
2010-03-16,96.92324983691935,99.12060826486729,99.12060826486729,,,
2010-03-17,96.64424092571284,99.46240502092786,99.46240502092786,,,
2010-03-18,96.88807426696457,99.39958996225752,99.39958996225752,,,
2010-03-19,96.12725672028579,98.60551173013265,98.60551173013265,,,
2010-03-22,95.95293089924172,98.79558393679001,98.79558393679001,,,
2010-03-23,96.14146131487115,99.06340284689496,99.06340284689496,,,
2010-03-24,95.36419158271829,98.25356801115943,98.25356801115943,,,
2010-03-25,95.548530510057,98.09546668533173,98.09546668533173,,,
2010-03-26,96.21418612956029,98.3690315698479,98.3690315698479,,,
2010-03-29,96.28936907127901,98.9872052138451,98.9872052138451,,,
2010-03-30,96.00367608231909,99.0751259917113,99.0751259917113,,,
2010-03-31,96.37873061545021,99.08717364523805,99.08717364523805,,,
2010-04-01,96.82913036755058,99.88965894538309,99.88965894538309,,,
2010-04-05,96.94515670241817,100.39368665195856,100.39368665195856,,,
2010-04-06,97.02211734264769,100.52289100394314,100.52289100394314,,,
2010-04-07,97.59338233168042,100.44062504453642,100.44062504453642,,,
2010-04-08,97.64002566818706,100.50214566748336,100.50214566748336,,,
2010-04-09,97.99466685185045,100.88228563950297,100.88228563950297,,,
2010-04-12,97.79621147188159,100.76570569382737,100.76570569382737,,,
2010-04-13,97.67644340609391,100.83960443430058,100.83960443430058,,,
2010-04-14,97.79371945273284,101.57720540980112,101.57720540980112,,,
2010-04-15,98.03579749949158,101.70338577782113,101.70338577782113,,,
2010-04-16,97.26482088659775,100.41702177668522,100.41702177668522,,,
2010-04-19,97.1960432515291,100.1118247692259,100.1118247692259,,,
2010-04-20,97.30914021947737,100.68203632292611,100.68203632292611,,,
2010-04-21,97.61107160444739,100.91307836164351,100.91307836164351,,,
2010-04-22,97.4187144637159,101.05579335970769,101.05579335970769,,,
2010-04-23,97.87613934903273,101.53884824133807,101.53884824133807,,,
2010-04-26,97.72394897813406,101.34982854101997,101.34982854101997,,,
2010-04-27,98.44945519275814,100.30403983601985,100.30403983601985,,,
2010-04-28,98.32934175345576,100.46408254314277,100.46408254314277,,,
2010-04-29,98.32839586995024,101.2270354115112,101.2270354115112,,,
2010-04-30,98.74833521681819,100.85682412323192,100.85682412323192,,,
2010-05-03,98.83618954179282,101.44244838559193,101.44244838559193,,,
2010-05-04,98.56539588020095,99.69631459218455,99.69631459218455,,,
2010-05-05,98.69278091454507,98.93787506720709,98.93787506720709,,,
2010-05-06,99.9421534600648,97.77198730727895,97.77198730727895,,,
2010-05-07,99.85172487565383,97.22586574015537,97.22586574015537,,,
2010-05-10,99.56284971962236,99.43314800514247,99.43314800514247,,,
2010-05-11,100.63023112222169,99.4055105710333,99.4055105710333,,,
2010-05-12,100.87059016051182,100.1973582022454,100.1973582022454,,,
2010-05-13,100.61074280762409,99.63632418128886,99.63632418128886,,,
2010-05-14,100.59844690444102,98.68059796677552,98.68059796677552,,,
2010-05-17,100.24636562282848,98.20117494989108,98.20117494989108,,,
2010-05-18,100.33304505297373,97.69558364709788,97.69558364709788,,,
2010-05-19,99.35775432167252,97.0675155726234,97.0675155726234,,,
2010-05-20,99.1416990564049,95.28401570994274,95.28401570994274,,,
2010-05-21,98.90383633588854,96.05098561630228,96.05098561630228,,,
2010-05-24,99.45536435564037,95.79419999509064,95.79419999509064,,,
2010-05-25,99.62921486407909,95.71395399668354,95.71395399668354,,,
2010-05-26,99.97730124538118,95.7593916154305,95.7593916154305,,,
2010-05-27,100.02453551235834,97.3673500993262,97.3673500993262,,,
2010-05-28,100.16403033736927,96.90236827967364,96.90236827967364,,,
2010-06-01,100.51162847564666,96.19648314120265,96.19648314120265,,,
2010-06-02,100.43913155725886,97.21195318938632,97.21195318938632,,,
2010-06-03,99.81617372491021,97.22078924750694,97.22078924750694,,,
2010-06-04,100.32153752670054,95.83802749930189,95.83802749930189,,,
2010-06-07,101.08158779747569,95.53415997538306,95.53415997538306,,,
2010-06-08,100.91178288506642,95.85919502881612,95.85919502881612,,,
2010-06-09,100.76847728011795,95.67368188329739,95.67368188329739,,,
2010-06-10,100.18049373639653,96.63331050430222,96.63331050430222,,,
2010-06-11,100.57343106071188,97.09647911781724,97.09647911781724,,,
2010-06-14,100.44559528120722,97.05456208467345,97.05456208467345,,,
2010-06-15,100.8923106636761,98.16580398638692,98.16580398638692,,,
2010-06-16,100.68070066377975,98.18640389629877,98.18640389629877,,,
2010-06-17,101.23094908986288,98.37376390495287,98.37376390495287,,,
2010-06-18,101.54659221502986,98.45762591804757,98.45762591804757,,,
2010-06-21,100.74453695421329,98.19369595854296,98.19369595854296,,,
2010-06-22,101.11445687310139,97.8551689086522,97.8551689086522,,,
2010-06-23,100.97815499435453,97.56960170733088,97.56960170733088,,,
2010-06-24,101.10360429910419,97.08861145777415,97.08861145777415,,,
2010-06-25,101.60082324018005,97.76732772297797,97.76732772297797,,,
2010-06-28,101.0721198141393,97.4079920229495,97.4079920229495,,,
2010-06-29,101.15105087960944,96.0324900617519,96.0324900617519,,,
2010-06-30,101.27711201799654,95.89588111403017,95.89588111403017,,,
2010-07-01,99.72793959876725,95.11543578345058,95.11543578345058,,,
2010-07-02,100.20653464993741,95.07180115532626,95.05124342492317,,,
2010-07-06,99.53673515939256,95.18852260661676,95.04002853431616,,,
2010-07-07,99.94468498962536,96.3695690918101,95.64292822935266,,,
2010-07-08,99.77353243768682,96.64357327042195,95.72530910510343,,,
2010-07-09,100.1482466805973,97.04130755787598,95.94987463929536,,,
2010-07-12,99.80779645519718,96.7067324115687,95.69563543653165,,,
2010-07-13,100.12437970596844,97.39284353003337,96.24453100495302,,,
2010-07-14,100.14701557590567,97.46135705457503,96.31735739025406,,,
2010-07-15,100.1328570082213,97.53071247707574,96.31850099897764,,,
2010-07-16,99.64240304564336,96.32811755869166,95.26430531862613,,,
2010-07-19,99.30703171886866,96.41934205736987,95.34841455727666,,,
2010-07-20,99.63557172183269,97.08956375934918,95.9522734734646,,,
2010-07-21,99.38121019087019,96.76536005180782,95.67948860521365,,,
2010-07-22,99.71204920978553,97.82637906439214,96.55533987098343,,,
2010-07-23,99.42982989683212,97.96550222724134,96.68516764893532,,,
2010-07-26,99.22036028962337,98.26528382457545,96.98104600998437,,,
2010-07-27,98.50809691437962,97.88125194199505,96.60201432485451,,,
2010-07-28,98.63843323439366,97.68903133032514,96.41229647677272,,,
2010-07-29,98.84628429946197,97.77746729084873,96.49958097752331,,,
2010-07-30,99.27604131731319,98.20787586686325,96.9243852619054,,,
2010-08-02,99.28427117931156,99.11234586022486,97.81703463097739,,,
2010-08-03,99.46733932973092,99.05334181930641,97.75880172078124,,,
2010-08-04,99.68529655099982,99.35751129022546,98.05899596525546,,,
2010-08-05,99.82187782569942,99.22108786128344,97.92435547008644,,,
2010-08-06,100.12625947473799,99.17635822452357,97.88021041013899,,,
2010-08-09,99.95296540500749,99.38205964583287,98.08322349470745,,,
2010-08-10,100.08408894975436,98.97822302495747,97.6846646634471,,,
2010-08-11,99.96106330915588,97.7999901334274,96.52183024000409,,,
2010-08-12,100.43755614776894,97.70163676006588,96.42476225876824,,,
2010-08-13,100.28198135979976,97.71938375098303,96.44227731211579,,,
2010-08-16,101.1335756817003,98.23884548255725,96.95495013552589,,,
2010-08-17,100.77645268879549,98.53970483539695,97.25187752111451,,,
2010-08-18,100.85446922563355,98.60930864022637,97.3205716654047,,,
2010-08-19,101.4807979174216,98.34128485951713,97.0560507198851,,,
2010-08-20,101.36472776742143,98.18921988867085,96.90597310452495,,,
2010-08-23,101.28877106084401,97.92657802563588,96.6467637397469,,,
2010-08-24,100.99415207275935,97.67949303095509,96.40290792873002,,,
2010-08-25,101.07012001525892,97.83883889656681,96.56017128396185,,,
2010-08-26,100.93857545635925,97.77846374835842,96.50058518586371,,,
2010-08-27,101.18648373636555,98.05721225602586,96.77569069558845,,,
2010-08-30,100.06433843464002,97.80397466115306,96.5257626934552,,,
2010-08-31,100.09963066096168,97.95606056609864,96.67586096932442,,,
2010-09-01,102.51985332196418,98.83975073035792,97.54800208000376,,,
2010-09-02,103.12348303374301,99.04432262125381,97.74990039612825,,,
2010-09-03,104.00538348403153,99.31587879980493,98.0179075741553,,,
2010-09-07,104.3371178828666,99.31499408679053,98.01703442356222,,,
2010-09-08,104.31087270560778,99.50640767671274,98.20594640613908,,,
2010-09-09,103.8730799531921,99.27523999969073,97.97779988743231,,,
2010-09-10,103.92614450079334,99.46216148311584,98.16227847139493,,,
2010-09-13,103.92320681019483,100.14857241600879,98.8397186168304,,,
2010-09-14,104.7724063087293,100.44206519075966,99.12937569902975,,,
2010-09-15,104.75499552590921,100.42453316402342,99.11207280047022,,,
2010-09-16,105.00053887556058,100.21607687133918,98.90634084827389,,,
2010-09-17,104.97883250556761,100.3136719082738,99.00266040387325,,,
2010-09-20,105.0950553806075,101.07264281795591,99.75171223098994,,,
2010-09-21,105.50933300490442,101.08036550413937,99.75933398845413,,,
2010-09-22,105.56839743695585,101.07949093466976,99.75847084883863,,,
2010-09-23,105.60711430683575,100.90415194747845,99.58542338806645,,,
2010-09-24,105.73292037591469,101.64574452492485,100.31732400247219,,,
2010-09-27,105.75300849748439,101.66505687077859,100.3363839529434,,,
2010-09-28,106.14024152242436,101.9821661842093,100.6493489264237,,,
2010-09-29,106.16362304560877,102.11517871828393,100.78062310361157,,,
2010-09-30,106.15526299518324,102.13275256902578,100.79796727957368,,,
2010-10-01,106.49588442232205,102.37695738378201,101.03898055208562,,,
2010-10-04,106.35226427097466,102.14117365542673,100.80627830977846,,,
2010-10-05,107.208508136106,103.18225233740715,101.83375100861525,,,
2010-10-06,107.4845349077365,103.38518902295138,102.03403549008449,,,
2010-10-07,107.04402752351274,102.91314028499703,101.5681560141492,,,
2010-10-08,107.46947109489811,103.7110797064712,102.35175604234841,,,
2010-10-11,107.68026481670987,103.75263341479169,102.37654477036966,,,
2010-10-12,107.54197053366335,103.6919995318298,102.32932100012412,,,
2010-10-13,108.23599084081008,104.3308910435619,102.97067709367585,,,
2010-10-14,108.43767147884924,104.18095507310419,102.84973813122735,,,
2010-10-15,108.1028757727562,103.86627231250772,102.51588455243717,,,
2010-10-18,108.30722396275507,104.25427347109928,102.90257985749804,,,
2010-10-19,106.97884063099883,103.00951122912141,101.60295140352335,,,
2010-10-20,107.37535613741287,103.71733665192664,102.35953683752432,,,
2010-10-21,106.78206991571591,103.15967488137738,101.79416811069007,,,
2010-10-22,106.85461212027911,103.45138115306194,102.08237177988428,,,
2010-10-25,107.23374808391254,103.79255313950533,102.4364502911814,,,
2010-10-26,107.203135077007,103.70815271212356,102.32703251760691,,,
2010-10-27,106.73483401500003,103.27621326432579,101.87816050245675,,,
2010-10-28,107.35717007170722,103.54627889857295,102.18646676101577,,,
2010-10-29,107.82104427001009,103.81981051168425,102.4601085597604,,,
2010-11-01,107.61228965004868,103.84509816414891,102.48506581475621,,,
2010-11-02,107.77211444628294,104.49481570287071,103.12629442669594,,,
2010-11-03,107.48821937909507,104.43629778360332,103.06854107711077,,,
2010-11-04,108.94888571414481,105.8411592838408,104.45504726799655,,,
2010-11-05,109.0256935182552,105.8508826800443,104.46301218142209,,,
2010-11-08,109.45273437402254,106.10745140637738,104.69049188902643,,,
2010-11-09,108.69556274150887,105.28308902317076,103.83932231140219,,,
2010-11-10,109.24903317951453,105.78462079127134,104.33824386462756,,,
2010-11-11,109.31617118595378,105.62469752857146,104.14874891935075,,,
2010-11-12,108.0459268420296,104.11311303069732,102.66314831255103,,,
2010-11-15,107.60963862166987,103.67791927524208,102.20023196733298,,,
2010-11-16,107.16145562846759,103.14241571639778,101.64778669767361,,,
2010-11-17,106.99640254634795,103.02243189510298,101.5332281236143,,,
2010-11-18,107.55432328228105,103.96251359144031,102.4902466280521,,,
2010-11-19,107.56376328057993,103.95461227832259,102.49597444917198,,,
2010-11-22,108.02123354622701,104.19808239956328,102.72406829345002,,,
2010-11-23,108.34947660600926,103.76126506215142,102.2421294577522,,,
2010-11-24,108.19793679838338,104.2205824262764,102.68987528402076,,,
2010-11-26,107.88008089800383,103.9666213708119,102.41169318432502,,,
2010-11-29,108.0046547394251,104.24188950271855,102.68285464702953,,,
2010-11-30,108.65457666431271,104.16542460728115,102.60753051579523,,,
2010-12-01,108.5769983226956,104.6929047589856,103.12714129853664,,,
2010-12-02,108.51864261661517,105.11476517502174,103.54270806493693,,,
2010-12-03,109.50386839792874,105.32681951847145,103.7516003266065,,,
2010-12-06,109.8598341446156,105.54557328003635,103.9670825071046,,,
2010-12-07,108.95375076901696,105.06297226298422,103.49169904982791,,,
2010-12-08,108.34361171105995,104.94373615369008,103.37424618117316,,,
2010-12-09,108.5224276309445,105.05919310024838,103.48797640651905,,,
2010-12-10,108.5187897428393,105.22061313808604,103.64698232004837,,,
2010-12-13,108.74982213979077,105.46612677065623,103.88882416429774,,,
2010-12-14,108.77080876196223,105.37447565205112,103.79854373742718,,,
2010-12-15,108.28082190562726,104.81565469402997,103.2480802471589,,,
2010-12-16,108.00588272963203,105.05447320159224,103.483327095593,,,
2010-12-17,108.16667904511573,105.34917526717685,103.77362173340583,,,
2010-12-20,108.47041584410493,105.53972887212115,103.96132550677923,,,
2010-12-21,108.52777675182747,106.11687766034723,104.52984272470118,,,
2010-12-22,108.43043854190124,106.2013871425393,104.61308832216932,,,
2010-12-23,108.24802918887195,106.12192008002526,104.53480973228302,,,
2010-12-27,108.28146763470188,106.14724326765241,104.5577789306655,,,
2010-12-28,108.31242809994524,106.30467319131371,104.7515385459527,,,
2010-12-29,108.3279152126703,106.69014101286673,105.09847583818804,,,
2010-12-30,108.29351469573325,106.45998438775068,104.87324073304323,,,
2010-12-31,108.21639892310759,106.85454364644005,105.23949741259679,,,
2011-01-03,108.7957977725508,107.38980622111791,105.76667295054862,,,
2011-01-04,108.06784896984942,106.85169366876053,105.23669049392284,,,
2011-01-05,108.49570954248509,107.07937386122678,105.46093077079365,,,
2011-01-06,107.7185274965861,106.61824278705146,105.006766714506,,,
2011-01-07,107.23386474610234,106.33644275665972,104.72943081757498,,,
2011-01-10,107.1617694651799,106.45579306486334,104.83492116728073,,,
2011-01-11,107.4397393740701,106.8746735836265,105.26000767045369,,,
2011-01-12,108.08436690297289,107.53565134098828,105.92835417487778,,,
2011-01-13,107.92634518789428,107.32152906864454,105.69769899103467,,,
2011-01-14,108.21717583766686,107.5389077082761,105.92626275623496,,,
2011-01-18,108.23972601337827,107.61315240717006,106.00861207222295,,,
2011-01-19,107.71110768231944,107.09119797377235,105.48033640450807,,,
2011-01-20,106.84054606081513,106.31793895310797,104.74590380998583,,,
2011-01-21,106.90205829215734,106.28907850570373,104.70220869693992,,,
2011-01-24,106.87381228800675,106.46611737430285,104.87582115932048,,,
2011-01-25,106.34264655587788,106.2362039969353,104.63230685948585,,,
2011-01-26,107.50475506674479,106.95357560168137,105.3663785921658,,,
2011-01-27,106.94980259544069,106.67298188454852,105.08194536875874,,,
2011-01-28,106.34919103127586,105.96897208493272,104.37920406395126,,,
2011-01-31,106.77768096850329,106.47609912837808,104.89359279054304,,,
2011-02-01,107.90104382486338,107.56184871791781,105.97264611482144,,,
2011-02-02,107.69859059759499,107.49856827463755,105.90988696617065,,,
2011-02-03,107.78266291482224,107.56283865961574,105.98918229384158,,,
2011-02-04,107.90897120790972,107.48914911300471,105.93629791844867,,,
2011-02-07,108.31188042691673,107.71560806588907,106.15136663297555,,,
2011-02-08,108.70867535517989,108.09092303961366,106.53573230986646,,,
2011-02-09,108.20961761189156,107.75909760665358,106.19510960252462,,,
2011-02-10,108.08185141419568,107.52012065005809,105.97776560397713,,,
2011-02-11,108.65224208470987,107.89199868765324,106.3221179103484,,,
2011-02-14,108.76737797333999,108.05412472089185,106.48065083793334,,,
2011-02-15,108.58962770668083,107.87809737203244,106.29895625891265,,,
2011-02-16,109.21875329710984,108.34684715083411,106.7668505323977,,,
2011-02-17,109.46480008465527,108.64078703559798,107.05363232742633,,,
2011-02-18,109.52235188360973,108.75017501832285,107.16738181010936,,,
2011-02-22,108.35793185992932,107.597030363699,106.00635983025192,,,
2011-02-23,108.9827336670432,107.77126854123674,106.17199060396523,,,
2011-02-24,108.69825695844429,107.65030917345555,106.04211560250766,,,
2011-02-25,110.09094217865247,108.77924086816239,107.14396414305295,,,
2011-02-28,110.39114230530227,109.06119389846059,107.42168044008193,,,
2011-03-01,110.45618957949208,108.88117044788308,107.24436209021391,,,
2011-03-02,110.94524814218451,109.18689988729835,107.54549752301052,,,
2011-03-03,111.65046090334441,109.84499016906098,108.19369909037302,,,
2011-03-04,111.80321722102077,109.91339198509151,108.25969962275516,,,
2011-03-07,111.11212271381766,109.3044801593865,107.65868951468933,,,
2011-03-08,111.3519328864718,109.53735703245428,107.88180498336102,,,
2011-03-09,111.47607033486891,109.62757377161118,107.97316979336118,,,
2011-03-10,109.66460826816851,108.10878296120751,106.46656759898883,,,
2011-03-11,109.85063147527751,108.27543576652036,106.64105160463467,,,
2011-03-14,109.9930302959022,108.2769591625018,106.65105083231488,,,
2011-03-15,107.98481725947707,106.7201591308812,105.11620941581378,,,
2011-03-16,107.40214488320842,106.11178356612736,104.51161064940919,,,
2011-03-17,108.90415136071452,107.23781234916973,105.63531837739237,,,
2011-03-18,109.40342884301168,107.68503524507844,106.08363394708857,,,
2011-03-21,110.44594670684182,108.659636636656,107.04876584427609,,,
2011-03-22,110.65591823673596,108.77509997800392,107.16179423865869,,,
2011-03-23,111.18481458260496,109.25201375536273,107.62300031574932,,,
2011-03-24,111.6570594878195,109.66141847673434,108.02990597136308,,,
2011-03-25,111.84287678833356,109.79702383372474,108.15115102258528,,,
2011-03-28,111.1656349400016,109.33529631174295,107.69633823282602,,,
2011-03-29,111.75616633282242,109.76790128664243,108.12246460851458,,,
2011-03-30,112.24653356949142,110.26877407132687,108.61583642992787,,,
2011-03-31,113.07383904568033,110.75788523919452,109.09762277397226,,,
2011-04-01,113.71822149788792,111.21310338893349,109.54602389583725,,,
2011-04-04,114.30634744863339,111.66948206012634,109.99556147089294,,,
2011-04-05,114.52166723263879,111.86921169558488,110.19229716793177,,,
2011-04-06,114.83626141516083,112.09299216541564,110.41272317839716,,,
2011-04-07,114.80077231647074,112.03728820225925,110.35785421518978,,,
2011-04-08,115.59509805738892,112.57481330912498,110.88732184441834,,,
2011-04-11,114.47507597109534,111.63166574213297,109.95831201767625,,,
2011-04-12,113.0438108592184,110.42960782079084,108.77427289132665,,,
2011-04-13,113.52376235701125,110.86819506640437,109.20628573355683,,,
2011-04-14,113.88595730666673,111.2180589991965,109.5509052214946,,,
2011-04-15,114.33335287344062,111.6500152808643,109.97638649763483,,,
2011-04-18,113.31621112342584,110.83973516099724,109.17825244087112,,,
2011-04-19,113.72848975562266,111.20620502676914,109.53922893958885,,,
2011-04-20,115.21788488884897,112.491488961788,110.80524652535682,,,
2011-04-21,115.83325840220063,113.03859362915713,111.3441501179975,,,
2011-04-25,115.52679321158993,112.82535331531594,111.13294851107764,,,
2011-04-26,115.88825699137747,113.1261100830874,111.43192627633971,,,
2011-04-27,116.42372404145742,113.68844665070785,111.99347531319468,,,
2011-04-28,116.11843755161395,113.48803026945926,111.79933835836306,,,
2011-04-29,116.8863575933695,114.14963760092502,112.45177848709528,,,
2011-05-02,116.25799915126424,113.50499541016912,111.81543843730115,,,
2011-05-03,115.16834086190539,112.55864166515495,110.88316243326899,,,
2011-05-04,113.86454739763418,111.39615119296616,109.7386085330029,,,
2011-05-05,110.89166556894321,108.8187245954612,107.17956647688112,,,
2011-05-06,111.3284593413193,109.23523340045989,107.5781866318977,,,
2011-05-09,112.91110062207954,110.46587889181411,108.79017956072792,,,
2011-05-10,113.78174285424649,111.12366261971593,109.43799343768718,,,
2011-05-11,111.74668918523545,109.58377583093497,107.92144629855298,,,
2011-05-12,111.9930271068464,109.71933861276202,108.05495439177825,,,
2011-05-13,111.26236192885067,109.19240968969484,107.53601226942884,,,
2011-05-16,110.55781366093558,108.58492422268691,106.93774207135289,,,
2011-05-17,110.63158417774552,108.68033101438266,107.03170158687307,,,
2011-05-18,111.9772163928268,109.58922168287195,107.92680481122619,,,
2011-05-19,111.6207198741881,109.44090792007013,107.780740898478,,,
2011-05-20,111.71928517085883,109.36084960530445,107.70189703069764,,,
2011-05-23,110.42686649581421,108.34399858314252,106.700471159559,,,
2011-05-24,111.09506360615875,108.72021311759386,107.0709786967368,,,
2011-05-25,111.90117026178544,109.25755742616036,107.60017174525585,,,
2011-05-26,112.46202644424852,109.76225325174829,108.0972115729042,,,
2011-05-27,113.11756912401219,110.24497321949272,108.57260890612086,,,
2011-05-31,113.94444915367757,111.00305337158518,109.3191893393961,,,
2011-06-01,112.5205512302837,109.78644595867075,108.12103728785854,,,
2011-06-02,112.97860973593967,109.95164790072948,108.28373319427382,,,
2011-06-03,112.79064977049065,109.68593898638164,108.02205495899571,,,
2011-06-06,111.76421662366604,108.89717436502558,107.2452555254018,,,
2011-06-07,112.26016472841143,109.2673832941754,107.60984855948156,,,
2011-06-08,112.17846004413101,109.16678222750618,107.51077356360608,,,
2011-06-09,112.7478531586378,109.6523517925849,107.98897726710778,,,
2011-06-10,111.47568547819935,108.58841708541568,106.94118194828495,,,
2011-06-13,111.09193483320227,108.20544963914229,106.56402393777653,,,
2011-06-14,112.08772710980884,108.99011182439749,107.33678316729281,,,
2011-06-15,110.33866121387328,107.8176264212885,106.18208381545531,,,
2011-06-16,110.07694206125385,107.64697916119566,106.0140251939155,,,
2011-06-17,110.07541461066018,107.66467631248817,106.03145388775907,,,
2011-06-20,110.01623979139016,107.70668798283242,106.0728282608536,,,
2011-06-21,110.87071657293941,108.50151530580084,106.8555984277322,,,
2011-06-22,110.66069298960754,108.27093903933927,106.62851989462101,,,
2011-06-23,109.73299852973082,107.71799128176846,106.08396009406913,,,
2011-06-24,108.80362078539918,107.01226765810105,105.38894196534503,,,
2011-06-27,108.6044309810978,107.25761791898094,105.6305703783384,,,
2011-06-28,108.67907480334146,108.05624535831424,106.4170830156067,,,
2011-06-29,108.9591718500022,108.71488558207191,107.06573197741929,,,
2011-06-30,108.6023844795593,108.85654488909928,107.205242379487,,,
2011-07-01,108.13890248013274,109.31440571777044,107.65615767506036,,,
2011-07-05,108.78502028002303,109.90684019352574,108.23960519888188,,,
2011-07-06,108.92000848325235,110.00200329226371,108.33332471823813,,,
2011-07-07,109.89388079659663,110.980644964631,109.29712085742011,,,
2011-07-08,109.7732113269406,110.77232763379573,109.09196360236668,,,
2011-07-11,108.57945570172016,109.83666215199239,108.17049172518156,,,
2011-07-12,108.63173027804649,109.79905002460744,108.13345015605202,,,
2011-07-13,109.64555745383973,110.58778509437734,108.91022048634345,,,
2011-07-14,109.03243996193555,109.99126683127483,108.32275112430507,,,
2011-07-15,109.63948012136827,110.52043405949851,108.8438911349383,,,
2011-07-18,109.05044292378416,110.0880974773688,108.41811289510946,,,
2011-07-19,109.8634778487388,110.79282111014514,109.11214620233325,,,
2011-07-20,110.11033939648922,110.97137630651402,109.28799280048074,,,
2011-07-21,110.48136414692493,111.20915566816197,109.52216516121732,,,
2011-07-22,110.84799922109352,111.58975003330227,109.89698608911564,,,
2011-07-25,110.54729681775066,111.3544681222261,109.66527329380207,,,
2011-07-26,110.79593004643296,111.57469329241007,109.8821577518904,,,
2011-07-27,109.60744136927741,110.5475438950043,108.87058972700943,,,
2011-07-28,109.4758655957715,110.45631328633388,108.7807430436988,,,
2011-07-29,109.26783308289045,110.38700497720548,108.71248610897253,,,
2011-08-01,109.09717572434516,110.23701137078565,108.5647678349083,,,
2011-08-02,108.08251618829875,109.81809265035241,108.15220391413433,,,
2011-08-03,107.64390450871917,109.55606963068176,107.89415566024745,,,
2011-08-04,104.04575997662316,106.806375601957,105.18617319470818,,,
2011-08-05,103.96230859630786,106.6370419890494,105.007255208799,,,
2011-08-08,99.8793707710871,103.96208881073905,103.62900920559244,,,
2011-08-09,102.4339866155749,105.92108964413869,104.70192034835539,,,
2011-08-10,100.94248047924029,105.23454072038984,104.81534210408086,,,
2011-08-11,103.31966016317674,106.61778221550833,105.41645204327092,,,
2011-08-12,103.20531054264896,106.75654392433998,105.48535090860054,,,
2011-08-15,103.63574136428299,107.56259742360632,106.00641452870505,,,
2011-08-16,104.15135878830952,107.65163834876152,106.22984162322714,,,
2011-08-17,104.28273728522962,108.07262337095582,106.61600216500679,,,
