Date,is_flowmacro,is_60_40,oos_flowmacro,oos_60_40
2010-09-15,86.18553785682288,107.12461530411753,,
2010-09-16,86.18553785682288,106.7025489946049,,
2010-09-17,86.18553785682288,106.88970630345267,,
2010-09-20,86.18553785682288,108.03880224860872,,
2010-09-21,86.18553785682288,108.48807343250155,,
2010-09-22,86.18553785682288,108.56525842069011,,
2010-09-23,86.18553785682288,108.19823929443923,,
2010-09-24,86.18553785682288,108.86092286050861,,
2010-09-27,86.18553785682288,109.2934278253584,,
2010-09-28,86.18553785682288,109.79500067849159,,
2010-09-29,86.18553785682288,109.51202709727023,,
2010-09-30,86.18553785682288,109.23374587983297,,
2010-10-01,86.18553785682288,109.29861843085358,,
2010-10-04,86.18553785682288,108.91655014602517,,
2010-10-05,86.18553785682288,109.97083121310057,,
2010-10-06,86.18553785682288,110.50906448436952,,
2010-10-07,86.18553785682288,110.06321604420765,,
2010-10-08,86.18553785682288,110.24568939946542,,
2010-10-11,86.18553785682288,110.31721455422662,,
2010-10-12,86.18553785682288,110.09633669706591,,
2010-10-13,86.18553785682288,110.55281960797065,,
2010-10-14,86.18553785682288,109.64895977158831,,
2010-10-15,86.18553785682288,109.27194676136807,,
2010-10-18,86.18553785682288,109.94163482691599,,
2010-10-19,86.18553785682288,109.30424572144406,,
2010-10-20,86.18553785682288,110.05068878204074,,
2010-10-21,86.18553785682288,109.69760841875727,,
2010-10-22,86.18553785682288,110.10644933322857,,
2010-10-25,86.18553785682288,110.42792096996519,,
2010-10-26,86.18553785682288,109.78753185652737,,
2010-10-27,86.18553785682288,109.22668441344739,,
2010-10-28,86.18553785682288,109.35033938787085,,
2010-10-29,86.18553785682288,109.78823059232505,,
2010-11-01,86.18553785682288,109.63161319846584,,
2010-11-02,86.18553785682288,110.71754368778728,,
2010-11-03,86.18553785682288,110.13517716744583,,
2010-11-04,86.18553785682288,111.78335184151138,,
2010-11-05,86.18553785682288,111.33531135081624,,
2010-11-08,86.18553785682288,111.38646672963756,,
2010-11-09,86.18553785682288,109.97676875364759,,
2010-11-10,86.18553785682288,110.31249672722123,,
2010-11-11,86.18553785682288,110.02735398653365,,
2010-11-12,86.18553785682288,108.98326512153827,,
2010-11-15,86.18553785682288,108.05239499531676,,
2010-11-16,86.18553785682288,107.9484973195888,,
2010-11-17,86.18553785682288,107.76220925152444,,
2010-11-18,86.18553785682288,108.92451365461373,,
2010-11-19,86.18553785682288,109.35988801066546,,
2010-11-22,86.18553785682288,109.47323035552839,,
2010-11-23,86.18553785682288,108.67336746614215,,
2010-11-24,86.18553785682288,108.95412044621526,,
2010-11-26,86.18553785682288,108.7037177169657,,
2010-11-29,86.18553785682288,109.25629900236689,,
2010-11-30,86.18553785682288,109.08380802656099,,
2010-12-01,86.18553785682288,109.62050414314639,,
2010-12-02,86.18553785682288,110.40666911178091,,
2010-12-03,85.98784439652776,110.28279668948282,,
2010-12-06,85.96655125749535,110.76825028245392,,
2010-12-07,86.01937341100277,109.94734974168767,,
2010-12-08,86.12621458915424,109.82549396014932,,
2010-12-09,86.25897057168643,110.29362164170466,,
2010-12-10,86.49069437408887,110.46909971457038,,
2010-12-13,86.55872660701196,110.66135557718013,,
2010-12-14,86.62385400005157,110.15605582802068,,
2010-12-15,86.18341291183513,109.32686744591471,,
2010-12-16,86.58263895489675,110.003985904194,,
2010-12-17,86.40406978890763,110.7789401746052,,
2010-12-20,86.40406978890763,110.91037088345739,,
2010-12-21,86.40406978890763,111.63847511999163,,
2010-12-22,86.40406978890763,111.5836857811868,,
2010-12-23,86.40406978890763,111.40024782214381,,
2010-12-27,86.40406978890763,111.77611963388728,,
2010-12-28,86.40406978890763,111.1124757040096,,
2010-12-29,86.40406978890763,111.81466077862248,,
2010-12-30,86.40406978890763,111.66976847348948,,
2010-12-31,86.16950816099205,112.04698180667016,,
2011-01-03,86.27296723812886,112.40469322296367,,
2011-01-04,85.03074779080978,112.41963674354221,,
2011-01-05,85.2060078127904,111.79266857300159,,
2011-01-06,84.4601816007208,111.84925860856285,,
2011-01-07,83.93316157740072,111.94857956550092,,
2011-01-10,83.93316157740072,112.10087469668856,,
2011-01-11,83.93316157740072,112.09420624607458,,
2011-01-12,83.93316157740072,112.36692963908305,,
2011-01-13,83.93316157740072,112.64468899765406,,
2011-01-14,83.69958831276978,112.8614622557444,,
2011-01-18,83.82868967657548,112.77462167317044,,
2011-01-19,83.59211432300671,112.40922376156513,,
2011-01-20,82.28583081762976,111.71412195727615,,
2011-01-21,82.09324629415195,112.21175900706363,,
2011-01-24,81.62691152537417,112.62128270421302,,
2011-01-25,81.08797692919558,113.07264086685377,,
2011-01-26,82.1121984388374,112.67411777903469,,
2011-01-27,81.06562631563257,113.04030809253763,,
2011-01-28,81.88392513778439,112.05431598934967,,
2011-01-31,82.5693811886285,112.23486427870797,,
2011-02-01,83.07348779817761,113.12204533320099,,
2011-02-02,83.09555794034077,112.99784368157317,,
2011-02-03,83.35991153994196,112.79496769753865,,
2011-02-04,82.791087285765,112.55842943620506,,
2011-02-07,82.64831838957777,113.21670613546469,,
2011-02-08,83.25527255358355,113.1462317258983,,
2011-02-09,83.03608625013243,113.35331891943943,,
2011-02-10,82.84561170930202,112.88835557345223,,
2011-02-11,82.39525034223075,113.91725327198317,,
2011-02-14,82.39525034223075,114.11707914386182,,
2011-02-15,82.39525034223075,114.08338547863653,,
2011-02-16,82.39525034223075,114.39432809505212,,
2011-02-17,82.39525034223075,114.6751567351225,,
2011-02-18,82.16229224209386,114.69125279190031,,
2011-02-22,82.72314660390836,113.88655744091353,,
2011-02-23,83.73906604908188,113.61075652006285,,
2011-02-24,82.83565633100645,113.8395624839167,,
2011-02-25,83.9271425089492,114.8463054525911,,
2011-02-28,84.03103171806137,115.3421993882674,,
2011-03-01,85.01209035643672,114.282504544298,,
2011-03-02,85.48009784136312,113.75217788009704,,
2011-03-03,85.33702771631424,114.53491417737034,,
2011-03-04,86.06127922850347,114.35918463425327,,
2011-03-07,85.98219765950833,113.52505981090594,,
2011-03-08,85.94254607384889,113.87681076932306,,
2011-03-09,85.95895772985338,114.1918460020509,,
2011-03-10,84.68708704152525,113.60921094161081,,
2011-03-11,84.49295226441441,113.84160081675128,,
2011-03-14,84.70815334111731,113.39982431183336,,
2011-03-15,82.77819196193946,113.25893007814211,,
2011-03-16,82.69183713909452,112.48858331027051,,
2011-03-17,83.75185893407891,113.0371045849669,,
2011-03-18,84.16153493426435,113.40563921058886,,
2011-03-21,84.89782838412997,114.20607775367131,,
2011-03-22,85.32120878607273,114.1127692010581,,
2011-03-23,85.92415007160248,114.25408616574421,,
2011-03-24,85.87011652544243,114.58503373705157,,
2011-03-25,85.88830278932532,114.68981565867004,,
2011-03-28,85.23363243380587,114.58016072552472,,
2011-03-29,85.54855950105194,114.7128822540893,,
2011-03-30,85.7826948663332,115.5514625578598,,
2011-03-31,86.63253652078465,115.29503011588689,,
2011-04-01,86.8600175223103,115.8113693005826,,
2011-04-04,87.37986618995735,115.91896937782933,,
2011-04-05,87.8106170140964,115.72273606809293,,
2011-04-06,88.10803070693433,115.24889631261159,,
2011-04-07,88.33672232199837,114.98101996544388,,
2011-04-08,89.28014638378052,114.49977665190649,,
2011-04-11,88.08202437868867,114.3311568662791,,
2011-04-12,86.94523073375599,114.3015064256182,,
2011-04-13,87.4348346185668,114.58253183290905,,
2011-04-14,88.2589764536414,114.59958374742732,,
2011-04-15,88.69400980333309,115.47293353264314,,
2011-04-18,88.26758913039437,114.80578829379142,,
2011-04-19,88.5436869226804,115.39819311712027,,
2011-04-20,89.81556370522175,116.03136013053962,,
2011-04-21,90.49704018479824,116.34613359353487,,
2011-04-25,90.43102522148786,116.44880901754051,,
2011-04-26,90.09027433684432,117.5012070577055,,
2011-04-27,91.35047646676769,117.47847464538562,,
2011-04-28,91.2392041122285,118.06471281357183,,
2011-04-29,91.66008314668055,118.37742785356187,,
2011-05-02,90.32721916072973,118.34345733371524,,
2011-05-03,89.11191866510717,118.35497880347529,,
2011-05-04,87.65544223300886,118.09701061901092,,
2011-05-05,83.75802627435611,117.91402940548011,,
2011-05-06,83.87360555957885,118.01020703319833,,
2011-05-09,86.05480612634078,118.23125602568618,,
2011-05-10,86.63797868962908,118.48861392967784,,
2011-05-11,84.32370034025449,118.01444297217965,,
2011-05-12,84.12525726046673,118.04594313963965,,
2011-05-13,83.98016475492143,117.9317194795418,,
2011-05-16,82.98162611022062,117.75528742419519,,
2011-05-17,83.03453614794184,118.23912370093946,,
2011-05-18,84.25264644713812,118.2147630918404,,
2011-05-19,83.94848536492306,118.36165567921182,,
2011-05-20,84.16040893451101,117.82825970594403,,
2011-05-23,83.3794364506115,117.25111682948632,,
2011-05-24,84.38272255975457,117.3752691538399,,
2011-05-25,85.2479985368799,117.3780359387226,,
2011-05-26,85.22564855019414,118.11006628035278,,
2011-05-27,85.5743019778947,118.35612560949093,,
2011-05-31,86.25349948254001,119.19273869979858,,
2011-06-01,85.02542690918902,118.2700545543338,,
2011-06-02,85.15130757791401,117.25538641909165,,
2011-06-03,85.00222652251436,116.84991060324509,,
2011-06-06,84.50397451544343,115.75992272071953,,
2011-06-07,84.84572162992252,115.9409604413016,,
2011-06-08,85.0460677558395,116.0386860944006,,
2011-06-09,85.56263626825103,116.35288671173294,,
2011-06-10,84.09492748556113,115.7877873381161,,
2011-06-13,83.19896306765868,115.59196364565194,,
2011-06-14,84.09793120670301,115.69855882981012,,
2011-06-15,82.99613842070605,115.3736482097913,,
2011-06-16,82.75183647681004,115.74252635871044,,
2011-06-17,82.4163513506382,115.70799139661435,,
2011-06-20,82.42475275245057,116.10973971089598,,
2011-06-21,82.88132511862307,116.81017698278924,,
2011-06-22,82.96628697707597,116.43137895694717,,
2011-06-23,81.69332971448854,116.6118297644738,,
2011-06-24,80.69697497430316,115.62258530274028,,
2011-06-27,80.69697497430316,115.54213502668536,,
2011-06-28,80.69697497430316,116.02845377656668,,
2011-06-29,80.69697497430316,116.29190433723238,,
2011-06-30,80.69697497430316,116.83795278111148,,
2011-07-01,80.46469618431342,117.78618522572096,,
2011-07-05,81.6513002272785,117.83318453066288,,
2011-07-06,81.8431436871396,118.15643747779585,,
2011-07-07,82.71903814889599,118.74607146469191,,
2011-07-08,82.30426143506797,118.90539987237952,,
2011-07-11,81.64328479674523,118.34343879632783,,
2011-07-12,82.09111883172842,118.20887724993851,,
2011-07-13,83.23827381730993,118.57427025272162,,
2011-07-14,82.81770758693737,117.40396922111636,,
2011-07-15,83.29614278827812,117.88243899081662,,
2011-07-18,83.27801863250176,116.85226398579177,,
2011-07-19,83.29810351678972,118.95149318045391,,
2011-07-20,83.80880483627811,118.33625123697512,,
2011-07-21,83.69943689174796,118.93268780527578,,
2011-07-22,84.04329304243092,119.33883208038867,,
2011-07-25,83.9957778942926,118.42195415634981,,
2011-07-26,84.33732247059429,118.48368070705008,,
2011-07-27,83.45952346547165,117.05638558341084,,
2011-07-28,83.31145522506137,117.0364407362008,,
2011-07-29,83.00270335794818,117.51667610748622,,
2011-08-01,82.71539222608013,117.72076344413907,,
2011-08-02,82.79048210106693,117.47516484790137,,
2011-08-03,82.51469262745488,117.93196308676796,,
2011-08-04,79.76258645261575,116.64194735810707,,
2011-08-05,79.67275471547352,115.02706006367606,,
2011-08-08,77.8752640333572,112.53984402088247,,
2011-08-09,78.52981308966392,115.43852104669763,,
2011-08-10,79.09503026690227,114.29113299045679,,
2011-08-11,80.04378986019775,114.18447434787038,,
2011-08-12,79.77664609218246,115.62423866102942,,
2011-08-15,79.77664609218246,116.40064359584879,,
2011-08-16,79.77664609218246,116.7255900197177,,
2011-08-17,79.77664609218246,117.69780856841412,,
2011-08-18,79.77664609218246,116.10100763792144,,
2011-08-19,79.61140210041225,115.5650320379063,,
2011-08-22,80.55143571717237,115.47228258686488,,
2011-08-23,79.17015804608411,116.65348452570186,,
2011-08-24,77.71099547481225,115.95839118826059,,
2011-08-25,78.24675380498873,115.58919906862828,,
2011-08-26,79.02297053734316,117.00591987985935,,
2011-08-29,78.37767051197767,118.03427743577322,,
2011-08-30,79.53379828521062,119.06242592420753,,
2011-08-31,79.42455481884004,118.50548125851081,,
2011-09-01,79.40389868441778,118.96870112023359,,
2011-09-02,80.39288177482256,119.1234630231976,,
2011-09-06,80.39288177482256,119.25921495649999,,
2011-09-07,80.39288177482256,119.9019089423669,,
2011-09-08,80.39288177482256,119.7477978486584,,
2011-09-09,80.26072462211262,118.71290445220694,,
2011-09-12,80.23901291090375,119.1665850464905,,
2011-09-13,79.68307829321745,118.9152342457547,,
2011-09-14,79.93021017510443,120.24699782574845,,
2011-09-15,79.22028901889277,120.45988378569872,,
2011-09-16,79.39982349394568,121.24325353219751,,
2011-09-19,79.39982349394568,121.67872603703178,,
2011-09-20,79.39982349394568,121.84568608652341,,
2011-09-21,79.39982349394568,121.88516427768141,,
2011-09-22,79.39982349394568,122.13450428532302,,
2011-09-23,79.2680635645481,121.34428471551628,,
2011-09-26,78.6646466943477,121.79495276092824,,
2011-09-27,77.98484281226656,121.56743881911913,,
2011-09-28,78.02100433890398,120.28173544382217,,
2011-09-29,78.20708219124863,121.16795473756925,,
2011-09-30,79.13257867149525,121.0503654525491,,
2011-10-03,80.2947378774248,120.66229191794724,,
2011-10-04,79.73181331368409,121.31935465531834,,
2011-10-05,79.37994024321456,122.07745387013102,,
2011-10-06,78.57831285511611,122.2834081415364,,
2011-10-07,78.14553254398811,121.51259953497386,,
2011-10-10,78.14553254398811,122.90995379373055,,
2011-10-11,78.14553254398811,122.81729373027784,,
2011-10-12,78.14553254398811,122.69906041918208,,
2011-10-13,78.14553254398811,123.02914215669587,,
2011-10-14,78.14553254398811,123.45494299382878,,
2011-10-17,78.14553254398811,122.99609305889109,,
2011-10-18,78.14553254398811,123.96287289712595,,
2011-10-19,78.14553254398811,123.17161413837083,,
2011-10-20,78.14553254398811,123.12524471369895,,
2011-10-21,77.91427433097051,123.87360529255635,,
2011-10-24,79.36976862321993,124.76258952691836,,
2011-10-25,80.14063088694066,124.61623705574492,,
2011-10-26,80.20202455965713,124.4682170123045,,
2011-10-27,82.34395086336144,125.22695093642491,,
2011-10-28,81.96847775131334,125.67727970509286,,
2011-10-31,80.78103812444151,125.7973033923522,,
2011-11-01,79.80795598922741,125.48593960952807,,
2011-11-02,80.78287382205122,125.94912815466424,,
2011-11-03,81.72989885776933,126.50423830036594,,
2011-11-04,81.40590487133632,126.14903733252933,,
2011-11-07,82.5283985411353,126.86434132445004,,
2011-11-08,82.72274868383224,127.12564132312978,,
2011-11-09,81.16609453321168,125.56990469648295,,
2011-11-10,81.39169957160678,125.48050699978756,,
2011-11-11,82.22457268231146,126.44523256725122,,
2011-11-14,81.59100959376735,126.55355928111496,,
2011-11-15,82.09039366376317,126.82050671636284,,
2011-11-16,81.67658459202536,126.18267395815596,,
2011-11-17,79.72660573660583,125.51251047377121,,
2011-11-18,79.59995146958457,125.4309111576017,,
2011-11-21,78.99022148691103,124.47688322445771,,
2011-11-22,78.91648497710918,124.76582384826472,,
2011-11-23,78.24441046025086,123.839564983945,,
2011-11-25,77.96536232006218,123.00438605233559,,
2011-11-28,80.08927046179973,124.78178096796834,,
2011-11-29,80.08055978079182,124.56445517481623,,
2011-11-30,82.834793021406,126.45143426092686,,
2011-12-01,82.7395650616704,126.20230695697774,,
2011-12-02,82.35087922717165,126.80628783219274,,
2011-12-05,82.0609785906098,127.43632237413041,,
2011-12-06,82.3503919929831,127.00105360021622,,
2011-12-07,82.20714439223563,127.42204761414283,,
2011-12-08,80.67048711340203,126.52991429241011,,
2011-12-09,81.21663174003864,126.66248077103428,,
2011-12-12,81.21663174003864,126.20419899864717,,
2011-12-13,81.21663174003864,126.02863127935082,,
2011-12-14,81.21663174003864,126.23759637707192,,
2011-12-15,81.21663174003864,126.29094054200303,,
2011-12-16,81.02072708594557,126.95761647952682,,
2011-12-19,80.25711201173097,126.88459850815272,,
2011-12-20,82.21214058205491,127.59412675763461,,
2011-12-21,82.06952340294163,127.0443179956541,,
2011-12-22,82.59807312530481,127.83814896947521,,
2011-12-23,82.82796073729875,127.90322030162022,,
2011-12-27,82.82796073729875,128.18403575875288,,
2011-12-28,82.82796073729875,128.17888372922224,,
2011-12-29,82.82796073729875,128.96205004225317,,
2011-12-30,82.82796073729875,128.78662538785025,,
2012-01-03,82.82796073729875,129.12469451822741,,
2012-01-04,82.82796073729875,128.65660944463798,,
2012-01-05,82.82796073729875,128.7543844403651,,
2012-01-06,82.82796073729875,128.9538926299154,,
2012-01-09,82.82796073729875,129.03552205215644,,
2012-01-10,82.82796073729875,129.5516122091167,,
2012-01-11,82.82796073729875,130.21360658517315,,
2012-01-12,82.82796073729875,130.31147475690435,,
2012-01-13,82.82796073729875,130.43350260174316,,
2012-01-17,82.82796073729875,130.9294984253311,,
2012-01-18,82.82796073729875,131.10286518202346,,
2012-01-19,82.82796073729875,130.8050915120376,,
2012-01-20,82.59482955300382,130.52543980380017,,
2012-01-23,83.22011194498424,130.0424942067329,,
2012-01-24,82.99099857419175,130.046951010557,,
2012-01-25,84.13475515308009,130.52517164833816,,
2012-01-26,84.25369088544566,130.78373148049693,,
2012-01-27,84.51100869218104,130.90147082456792,,
2012-01-30,83.88089686097256,131.2229521177427,,
2012-01-31,83.90770805665309,131.755531528632,,
2012-02-01,84.24324119178272,131.81295364652698,,
2012-02-02,84.5517569887425,131.90562332066108,,
2012-02-03,84.42627152629268,131.8658631146602,,
2012-02-06,84.28797822944507,132.2888853673672,,
2012-02-07,84.9047808897953,131.87845091287758,,
2012-02-08,84.90372894634636,132.13022591833268,,
2012-02-09,84.9818282185984,131.86809732588898,,
2012-02-10,84.11429957516202,131.9397365353523,,
2012-02-13,84.67003581980673,132.53867400842628,,
2012-02-14,84.53029250469994,132.69918123661273,,
2012-02-15,84.76752493852389,132.27488185877763,,
2012-02-16,85.06943071020815,132.69451558565902,,
2012-02-17,84.87002351181093,132.8759215863195,,
2012-02-21,86.00272462532529,132.38399281395738,,
2012-02-22,86.35916123940078,132.73654467117035,,
2012-02-23,86.9712501572768,133.0592927881577,,
2012-02-24,87.07160440773792,133.52959413025565,,
2012-02-27,86.52128386325,134.07597384716965,,
2012-02-28,87.05739987252515,134.1326803953701,,
2012-02-29,85.45104608352179,133.54961974206168,,
2012-03-01,86.54642937567505,133.48222982740415,,
2012-03-02,85.57798752572428,133.70028437042816,,
2012-03-05,85.15983745460696,133.02018824108174,,
2012-03-06,83.68400628812267,132.5185757855759,,
2012-03-07,84.24624392574515,132.73097938705507,,
2012-03-08,84.96214486510817,132.980707954961,,
2012-03-09,85.15549536712348,133.35952798473386,,
2012-03-12,84.62274591349521,133.35675023800832,,
2012-03-13,84.67441793256076,133.85999337937807,,
2012-03-14,83.72057471271776,132.61028901385336,,
2012-03-15,84.01776301061665,133.11527690709312,,
2012-03-16,84.28502179147496,133.30975625060267,,
2012-03-19,84.47450116592012,133.0651982594134,,
2012-03-20,83.4445045736076,133.02288464995894,,
